Date,Open,High,Low,Close,Adj Close,Volume
2001-09-24,2.095000,2.095000,1.900000,2.000000,1.854323,229800
2001-09-25,2.000000,2.010000,2.000000,2.000000,1.854323,171660
2001-09-26,2.010000,2.045000,1.992500,2.005000,1.858958,129120
2001-09-27,2.010000,2.075000,2.000000,2.000000,1.854323,69200
2001-09-28,2.022500,2.025000,2.000000,2.002500,1.856641,92780
2001-10-01,2.000000,2.005000,2.000000,2.000000,1.854323,64280
2001-10-02,2.000000,2.000000,2.000000,2.000000,1.854323,0
2001-10-03,2.012500,2.015000,2.000000,2.000000,1.854323,48620
2001-10-04,2.002500,2.012500,2.000000,2.002500,1.856641,47900
2001-10-05,2.000000,2.020000,2.000000,2.017500,1.870548,34780
2001-10-08,1.900000,2.025000,1.900000,2.005000,1.858958,176340
2001-10-09,2.000000,2.085000,2.000000,2.025000,1.877502,66640
2001-10-10,2.000000,2.045000,2.000000,2.042500,1.893728,38840
2001-10-11,2.025000,2.050000,2.000000,2.010000,1.863594,39100
2001-10-12,2.000000,2.002500,1.887500,1.937500,1.796375,42500
2001-10-15,1.865000,1.950000,1.862500,1.900000,1.761606,114920
2001-10-16,1.852500,2.000000,1.852500,1.990000,1.845051,60420
2001-10-17,1.975000,1.995000,1.902500,1.920000,1.780150,45580
2001-10-18,1.910000,1.942500,1.900000,1.922500,1.782468,33220
2001-10-19,1.922500,2.050000,1.880000,1.890000,1.752335,65700
2001-10-22,1.925000,2.000000,1.905000,1.957500,1.814918,97480
2001-10-23,1.950000,2.020000,1.950000,1.990000,1.845051,59400
2001-10-24,2.000000,2.000000,1.952500,1.962500,1.819554,25640
2001-10-25,2.095000,2.095000,1.980000,1.997500,1.852005,38800
2001-10-26,1.997500,1.997500,1.997500,1.997500,1.852005,0
2001-10-29,2.012500,2.050000,1.937500,1.950000,1.807965,38100
2001-10-30,1.970000,1.975000,1.932500,1.950000,1.807965,18100
2001-10-31,1.950000,1.975000,1.915000,1.947500,1.805647,23000
2001-11-01,1.925000,1.947500,1.902500,1.927500,1.787104,14600
2001-11-02,1.850000,1.950000,1.850000,1.912500,1.773196,41840
2001-11-05,1.900000,1.972500,1.900000,1.955000,1.812600,54760
2001-11-06,1.950000,2.005000,1.925000,1.950000,1.807965,140300
2001-11-07,1.930000,1.960000,1.925000,1.932500,1.791739,40120
2001-11-08,1.882500,1.950000,1.880000,1.927500,1.787104,132880
2001-11-09,1.957500,1.990000,1.925000,1.970000,1.826508,54300
2001-11-12,1.987500,2.025000,1.955000,1.960000,1.817237,71680
2001-11-13,1.950000,1.980000,1.930000,1.957500,1.814918,59360
2001-11-14,2.000000,2.075000,1.985000,2.040000,1.891409,201460
2001-11-15,2.390000,2.450000,2.187500,2.422500,2.246049,909260
2001-11-16,2.422500,2.422500,2.422500,2.422500,2.246049,0
2001-11-19,2.500000,2.690000,2.500000,2.625000,2.433799,567880
2001-11-20,2.630000,2.650000,2.307500,2.500000,2.317904,264100
2001-11-21,2.317500,2.600000,2.310000,2.522500,2.338764,170140
2001-11-22,2.550000,2.900000,2.500000,2.565000,2.378169,817040
2001-11-23,2.740000,2.740000,2.575000,2.597500,2.408302,253480
2001-11-26,2.687500,2.687500,2.550000,2.600000,2.410620,206760
2001-11-27,2.600000,2.675000,2.500000,2.522500,2.338764,212120
2001-11-28,2.550000,2.550000,2.400000,2.407500,2.232141,134100
2001-11-29,2.350000,2.447500,2.325000,2.410000,2.234458,152200
2001-11-30,2.410000,2.410000,2.410000,2.410000,2.234458,0
2001-12-03,2.350000,2.525000,2.325000,2.482500,2.301679,215580
2001-12-04,2.442500,2.485000,2.425000,2.470000,2.290089,57140
2001-12-05,2.502500,2.540000,2.407500,2.477500,2.297042,175700
2001-12-06,2.650000,2.650000,2.425000,2.430000,2.253002,345840
2001-12-07,2.400000,2.467500,2.400000,2.427500,2.250684,151240
2001-12-10,2.700000,2.700000,2.430000,2.467500,2.287771,325440
2001-12-11,2.427500,2.595000,2.387500,2.465000,2.285453,270220
2001-12-12,2.450000,2.517500,2.405000,2.415000,2.239095,77900
2001-12-13,2.475000,2.592500,2.325000,2.372500,2.199691,625740
2001-12-14,2.405000,2.550000,2.400000,2.532500,2.348036,523560
2001-12-17,2.532500,2.532500,2.532500,2.532500,2.348036,0
2001-12-18,2.505000,2.585000,2.430000,2.517500,2.334129,547580
2001-12-19,2.525000,2.550000,2.450000,2.472500,2.292407,324640
2001-12-20,2.500000,2.515000,2.325000,2.487500,2.306314,315500
2001-12-21,2.750000,2.750000,2.362500,2.470000,2.290089,368460
2001-12-24,2.250000,2.475000,2.250000,2.392500,2.218234,278480
2001-12-25,2.392500,2.392500,2.392500,2.392500,2.218234,0
2001-12-26,2.447500,2.550000,2.400000,2.442500,2.264592,132220
2001-12-27,2.405000,2.500000,2.405000,2.457500,2.278499,294340
2001-12-28,2.350000,2.505000,2.350000,2.472500,2.292407,346220
2001-12-31,2.750000,2.750000,2.500000,2.532500,2.348036,167780
2002-01-01,2.487500,2.542500,2.400000,2.455000,2.276181,200200
2002-01-02,2.500000,2.625000,2.442500,2.592500,2.403666,181200
2002-01-03,2.550000,2.600000,2.545000,2.575000,2.387441,206400
2002-01-04,2.565000,2.575000,2.500000,2.530000,2.345719,135300
2002-01-07,2.525000,3.037500,2.525000,2.947500,2.732808,826980
2002-01-08,3.000000,3.537500,3.000000,3.342500,3.099036,1261880
2002-01-09,3.450000,3.650000,3.305000,3.385000,3.138441,1761780
2002-01-10,3.420000,3.515000,3.312500,3.390000,3.143077,466260
2002-01-11,3.467500,3.950000,3.467500,3.607500,3.344734,2103540
2002-01-14,3.745000,4.325000,3.745000,4.027500,3.734142,1376960
2002-01-15,4.075000,4.145000,3.810000,3.852500,3.571889,755560
2002-01-16,3.947500,3.947500,3.750000,3.752500,3.479173,401600
2002-01-17,3.780000,3.825000,3.650000,3.757500,3.483809,481840
2002-01-18,3.510000,3.825000,3.510000,3.752500,3.479173,442400
2002-01-21,3.750000,4.000000,3.750000,3.880000,3.597386,420200
2002-01-22,3.875000,4.100000,3.850000,3.927500,3.641426,612640
2002-01-23,3.900000,3.950000,3.750000,3.800000,3.615263,745720
2002-01-24,3.847500,3.850000,3.650000,3.677500,3.498719,564120
2002-01-25,3.617500,3.625000,3.400000,3.470000,3.301306,725040
2002-01-28,3.555000,3.555000,3.380000,3.425000,3.258494,250100
2002-01-29,3.495000,3.500000,3.352500,3.367500,3.203789,217220
2002-01-30,3.350000,3.360000,3.105000,3.197500,3.042054,506220
2002-01-31,3.500000,3.837500,3.500000,3.837500,3.650940,606500
2002-02-01,4.605000,4.605000,3.950000,4.092500,3.893543,3624020
2002-02-04,4.000000,4.175000,3.775000,3.920000,3.729430,1488700
2002-02-05,3.845000,4.080000,3.747500,3.902500,3.712780,1195280
2002-02-06,4.145000,4.145000,3.875000,3.917500,3.727051,730200
2002-02-07,3.990000,3.990000,3.750000,3.787500,3.603371,464360
2002-02-08,3.875000,3.965000,3.800000,3.882500,3.693753,715960
2002-02-11,3.885000,4.150000,3.800000,4.097500,3.898300,1033440
2002-02-12,4.052500,4.247500,4.052500,4.090000,3.891165,1095940
2002-02-13,4.100000,4.235000,4.000000,4.105000,3.905437,778700
2002-02-14,4.200000,4.850000,4.122500,4.762500,4.530971,4327600
2002-02-15,4.995000,5.685000,4.810000,5.115000,4.866334,4596540
2002-02-18,5.250000,5.455000,5.050000,5.100000,4.852065,3038600
2002-02-19,5.250000,5.300000,4.700000,4.765000,4.533350,1743320
2002-02-20,4.510000,4.965000,4.510000,4.785000,4.552377,955300
2002-02-21,5.300000,5.742500,5.055000,5.742500,5.463327,5833340
2002-02-22,5.745000,6.235000,5.650000,5.805000,5.522790,10981880
2002-02-25,5.800000,5.922500,5.375000,5.430000,5.166021,2488040
2002-02-26,5.600000,6.175000,5.500000,5.812500,5.529926,8642080
2002-02-27,5.892500,5.892500,5.400000,5.545000,5.275430,4568300
2002-02-28,5.675000,5.950000,5.280000,5.425000,5.161264,7103280
2002-03-01,5.050000,6.250000,5.050000,6.132500,5.834369,6170260
2002-03-04,6.350000,7.360000,6.200000,7.360000,7.002194,12945600
2002-03-05,7.750000,8.742500,7.362500,8.217500,7.818007,25667480
2002-03-06,8.100000,8.845000,7.807500,8.075000,7.682435,30769060
2002-03-07,8.200000,8.450000,7.380000,7.542500,7.175822,12986080
2002-03-08,7.840000,7.922500,7.347500,7.495000,7.130631,10045280
2002-03-11,7.685000,7.685000,7.052500,7.152500,6.804782,5368040
2002-03-12,7.342500,7.445000,6.852500,6.982500,6.643047,11528740
2002-03-13,6.850000,7.382500,6.850000,7.275000,6.921325,6897000
2002-03-14,7.242500,7.832500,7.242500,7.462500,7.099710,11751420
2002-03-15,7.500000,7.695000,7.302500,7.512500,7.147280,6787080
2002-03-18,7.630000,7.695000,7.125000,7.172500,6.823810,2493920
2002-03-19,7.250000,7.287500,6.950000,7.000000,6.659696,2191460
2002-03-20,7.200000,7.200000,6.612500,6.745000,6.417092,2394100
2002-03-21,6.755000,6.950000,6.615000,6.655000,6.331468,1665980
2002-03-22,6.740000,6.960000,6.625000,6.697500,6.371902,2558940
2002-03-25,6.697500,6.697500,6.697500,6.697500,6.371902,0
2002-03-26,6.605000,6.700000,6.402500,6.437500,6.124541,1018960
2002-03-27,6.450000,6.597500,6.450000,6.525000,6.207787,1232520
2002-03-28,7.250000,7.342500,6.577500,7.087500,6.742942,5659420
2002-03-29,7.087500,7.087500,7.087500,7.087500,6.742942,0
2002-04-01,7.250000,7.590000,7.250000,7.360000,7.002194,4351800
2002-04-02,7.395000,7.997500,7.350000,7.775000,7.397019,8932240
2002-04-03,7.747500,8.500000,7.652500,8.317500,7.913147,9201660
2002-04-04,8.550000,8.720000,8.262500,8.567500,8.150991,6314340
2002-04-05,8.545000,8.750000,8.000000,8.035000,7.644380,2866340
2002-04-08,7.900000,8.155000,7.530000,8.037500,7.646757,5551900
2002-04-09,8.027500,8.250000,7.950000,8.005000,7.615837,3008000
2002-04-10,7.900000,8.250000,7.900000,8.122500,7.727626,4018920
2002-04-11,8.000000,8.400000,7.987500,8.275000,7.872712,3590100
2002-04-12,8.300000,9.300000,8.300000,9.157500,8.712310,12667160
2002-04-15,9.050000,9.450000,8.745000,8.762500,8.336513,6909920
2002-04-16,8.625000,10.245000,8.625000,10.035000,9.547149,15171800
2002-04-17,10.100000,10.382500,9.307500,9.420000,8.962048,10325580
2002-04-18,9.470000,9.770000,9.030000,9.142500,8.698038,6290340
2002-04-19,9.250000,9.350000,8.600000,8.820000,8.391215,5334460
2002-04-22,8.925000,9.150000,8.745000,8.787500,8.360296,3126460
2002-04-23,8.885000,9.100000,8.650000,8.797500,8.369810,4042560
2002-04-24,8.875000,9.540000,8.852500,9.390000,8.933507,5200740
2002-04-25,9.550000,9.637500,9.225000,9.245000,8.795556,3584520
2002-04-26,9.395000,9.597500,8.900000,9.007500,8.569602,2047900
2002-04-29,8.985000,9.247500,8.752500,9.150000,8.705172,2026420
2002-04-30,9.180000,9.345000,8.952500,9.040000,8.600521,1317320
2002-05-01,9.040000,9.040000,9.040000,9.040000,8.600521,0
2002-05-02,9.250000,9.250000,8.752500,8.797500,8.369810,1757120
2002-05-03,9.000000,9.000000,8.550000,8.597500,8.179534,1611100
2002-05-06,8.475000,8.675000,8.275000,8.317500,7.913147,1541980
2002-05-07,8.350000,8.700000,8.317500,8.350000,7.944065,1951900
2002-05-08,8.500000,8.537500,8.277500,8.322500,7.917903,1483520
2002-05-09,8.945000,8.945000,8.350000,8.420000,8.010665,2594280
2002-05-10,8.450000,8.492500,8.100000,8.140000,7.744274,1585340
2002-05-13,8.400000,8.400000,7.865000,7.917500,7.532592,1738280
2002-05-14,8.100000,8.100000,7.505000,7.547500,7.180579,2180580
2002-05-15,7.700000,8.187500,7.650000,7.790000,7.411290,5471320
2002-05-16,7.937500,8.050000,7.590000,7.622500,7.251932,1814500
2002-05-17,7.700000,7.700000,7.050000,7.215000,6.864244,1690300
2002-05-20,7.100000,7.250000,6.250000,6.400000,6.088864,1570820
2002-05-21,6.100000,6.745000,5.500000,6.332500,6.024645,4994960
2002-05-22,5.790000,6.675000,5.790000,6.465000,6.150705,2524940
2002-05-23,6.550000,6.675000,6.250000,6.385000,6.074594,1217280
2002-05-24,6.502500,7.200000,6.502500,7.090000,6.745320,3187940
2002-05-27,6.902500,7.295000,6.875000,6.935000,6.597856,1687760
2002-05-28,7.000000,7.350000,6.665000,6.810000,6.478932,2505340
2002-05-29,6.962500,7.125000,6.667500,6.802500,6.471797,1404820
2002-05-30,6.850000,7.047500,6.662500,6.717500,6.390930,1458340
2002-05-31,6.937500,6.947500,6.525000,6.827500,6.495583,1147360
2002-06-03,6.950000,7.035000,6.662500,6.710000,6.383793,661180
2002-06-04,6.700000,6.797500,6.600000,6.627500,6.305305,547160
2002-06-05,6.745000,6.950000,6.697500,6.830000,6.497960,918180
2002-06-06,6.950000,7.125000,6.705000,6.965000,6.626398,1359700
2002-06-07,6.900000,6.900000,6.532500,6.647500,6.324332,621100
2002-06-10,6.800000,7.300000,6.700000,7.187500,6.838079,2278080
2002-06-11,7.250000,7.682500,7.205000,7.282500,6.928463,1670200
2002-06-12,7.225000,7.750000,7.225000,7.592500,7.223391,2463700
2002-06-13,7.000000,7.800000,7.000000,7.312500,6.957004,1205160
2002-06-14,7.375000,7.650000,7.280000,7.550000,7.182957,1170720
2002-06-17,7.625000,7.800000,7.357500,7.427500,7.066413,853540
2002-06-18,7.480000,7.537500,7.250000,7.272500,6.918948,531420
2002-06-19,7.275000,7.385000,7.027500,7.070000,6.726293,450180
2002-06-20,6.857500,7.330000,6.857500,7.100000,6.754833,553580
2002-06-21,7.100000,7.290000,7.000000,7.077500,6.733428,442760
2002-06-24,7.025000,7.597500,6.950000,7.515000,7.149659,1577040
2002-06-25,7.700000,8.460000,7.500000,8.255000,7.853685,7054800
2002-06-26,8.400000,8.635000,8.155000,8.305000,7.901254,13494080
2002-06-27,8.370000,8.375000,8.050000,8.192500,7.794222,2920860
2002-06-28,8.340000,8.370000,8.107500,8.147500,7.751409,2564600
2002-07-01,8.325000,8.325000,8.007500,8.095000,7.701463,1153940
2002-07-02,8.100000,8.100000,7.785000,7.920000,7.534970,1036980
2002-07-03,7.995000,8.160000,7.775000,7.802500,7.423182,1466540
2002-07-04,7.900000,8.190000,7.850000,8.047500,7.656272,2582220
2002-07-05,8.247500,8.500000,8.100000,8.335000,7.929795,3033980
2002-07-08,8.200000,8.472500,8.175000,8.345000,7.939309,1726940
2002-07-09,8.450000,8.775000,8.425000,8.620000,8.200940,5613900
2002-07-10,8.652500,8.700000,8.400000,8.510000,8.096289,1979060
2002-07-11,8.400000,8.650000,8.300000,8.605000,8.186667,1689140
2002-07-12,8.725000,8.797500,8.262500,8.350000,7.944065,2070400
2002-07-15,8.350000,8.350000,7.800000,8.105000,7.710975,1700100
2002-07-16,8.000000,8.175000,8.000000,8.117500,7.722868,519760
2002-07-17,8.050000,8.490000,7.900000,8.322500,7.917903,1187740
2002-07-18,8.400000,8.982500,8.350000,8.817500,8.388838,3231920
2002-07-19,8.885000,9.045000,8.750000,8.862500,8.431652,6024480
2002-07-22,8.502500,8.575000,7.852500,8.002500,7.613458,1632580
2002-07-23,7.862500,8.460000,7.860000,8.400000,7.991633,3300980
2002-07-24,8.055000,8.275000,8.055000,8.105000,7.710975,585540
2002-07-25,8.435000,8.550000,7.925000,8.072500,7.680057,661860
2002-07-26,8.325000,8.325000,7.905000,7.977500,7.589674,1119300
2002-07-29,8.190000,8.190000,7.632500,7.970000,7.582539,1100340
2002-07-30,8.150000,8.195000,7.925000,7.997500,7.608703,1245560
2002-07-31,7.850000,8.100000,7.615000,8.010000,7.620595,1145280
2002-08-01,7.557500,8.150000,7.557500,7.780000,7.401776,362400
2002-08-02,7.675000,7.750000,7.402500,7.632500,7.261446,1003340
2002-08-05,7.550000,7.770000,7.550000,7.662500,7.289988,262200
2002-08-06,7.797500,7.797500,7.552500,7.602500,7.232903,154480
2002-08-07,7.750000,7.975000,7.650000,7.895000,7.511185,746460
2002-08-08,8.192500,8.250000,7.750000,8.017500,7.627728,1474600
2002-08-09,8.145000,8.150000,7.980000,8.022500,7.632488,1051160
2002-08-12,8.050000,8.097500,7.972500,8.015000,7.625352,351380
2002-08-13,8.000000,8.100000,7.925000,7.957500,7.570647,188780
2002-08-14,8.050000,8.050000,7.967500,8.002500,7.613458,466000
2002-08-15,8.002500,8.002500,8.002500,8.002500,7.613458,0
2002-08-16,8.000000,8.097500,7.600000,8.020000,7.630107,257260
2002-08-19,8.000000,8.172500,7.960000,8.012500,7.622973,276380
2002-08-20,8.090000,8.090000,8.000000,8.005000,7.615837,180120
2002-08-21,8.000000,8.100000,7.927500,8.010000,7.620595,247860
2002-08-22,8.092500,8.092500,7.780000,7.837500,7.456482,119480
2002-08-23,7.850000,8.000000,7.717500,7.932500,7.546863,297760
2002-08-26,7.800000,7.952500,7.505000,7.917500,7.532592,140540
2002-08-27,7.862500,7.965000,7.755000,7.830000,7.449345,147660
2002-08-28,7.850000,7.950000,7.775000,7.870000,7.487401,208220
2002-08-29,7.660000,8.017500,7.660000,8.002500,7.613458,360300
2002-08-30,7.927500,8.037500,7.900000,8.005000,7.615837,234800
2002-09-02,8.150000,8.150000,7.930000,7.990000,7.601568,321660
2002-09-03,8.000000,8.045000,7.935000,7.987500,7.599189,196080
2002-09-04,7.880000,7.990000,7.880000,7.942500,7.556377,235880
2002-09-05,7.987500,8.000000,7.852500,7.942500,7.556377,289800
2002-09-06,7.887500,7.950000,7.850000,7.907500,7.523077,153020
2002-09-09,7.800000,7.900000,7.655000,7.872500,7.489779,254380
2002-09-10,7.872500,7.872500,7.872500,7.872500,7.489779,0
2002-09-11,7.800000,7.925000,7.800000,7.837500,7.456482,169820
2002-09-12,7.850000,7.912500,7.800000,7.822500,7.442210,173160
2002-09-13,7.807500,7.860000,7.630000,7.672500,7.299502,134480
2002-09-16,7.725000,7.725000,7.505000,7.532500,7.166308,115520
2002-09-17,7.610000,7.782500,7.410000,7.725000,7.349450,285720
2002-09-18,7.665000,7.710000,7.565000,7.640000,7.268582,143240
2002-09-19,7.577500,7.637500,7.450000,7.560000,7.292697,180760
2002-09-20,7.300000,7.550000,7.255000,7.505000,7.239643,172480
2002-09-23,7.900000,7.900000,7.492500,7.522500,7.256524,87900
2002-09-24,7.500000,7.600000,7.425000,7.552500,7.285463,328160
2002-09-25,7.450000,7.650000,7.405000,7.642500,7.372281,173860
2002-09-26,7.600000,7.725000,7.512500,7.695000,7.422925,228580
2002-09-27,7.605000,7.687500,7.450000,7.490000,7.225173,140060
2002-09-30,7.500000,7.600000,7.450000,7.505000,7.239643,254180
2002-10-01,7.600000,7.700000,7.542500,7.612500,7.343342,223340
2002-10-02,7.612500,7.612500,7.612500,7.612500,7.343342,0
2002-10-03,7.550000,7.670000,7.550000,7.645000,7.374692,158160
2002-10-04,7.505000,7.745000,7.505000,7.725000,7.451863,175340
2002-10-07,7.742500,7.742500,7.550000,7.702500,7.430160,237720
2002-10-08,7.600000,7.732500,7.600000,7.705000,7.432571,90000
2002-10-09,7.775000,7.800000,7.615000,7.627500,7.357811,145140
2002-10-10,7.627500,7.642500,7.550000,7.592500,7.324049,42900
2002-10-11,7.692500,7.692500,7.527500,7.560000,7.292697,109100
2002-10-14,7.672500,7.695000,7.465000,7.532500,7.266170,53000
2002-10-15,7.532500,7.532500,7.532500,7.532500,7.266170,0
2002-10-16,7.565000,7.622500,7.475000,7.520000,7.254113,86140
2002-10-17,7.585000,7.585000,7.440000,7.470000,7.205880,65520
2002-10-18,7.547500,7.560000,7.500000,7.502500,7.237232,177720
2002-10-21,7.650000,7.650000,7.402500,7.455000,7.191411,42900
2002-10-22,7.470000,7.555000,7.430000,7.510000,7.244467,120360
2002-10-23,7.412500,7.502500,7.412500,7.447500,7.184176,151700
2002-10-24,7.400000,7.495000,7.100000,7.152500,6.899607,111860
2002-10-25,7.250000,7.250000,6.782500,6.880000,6.636742,116480
2002-10-28,6.930000,6.975000,6.660000,6.695000,6.458282,34960
2002-10-29,6.850000,6.850000,6.680000,6.705000,6.467929,25180
2002-10-30,6.750000,6.890000,6.550000,6.600000,6.366642,40700
2002-10-31,6.650000,7.250000,6.555000,6.875000,6.631918,105920
2002-11-01,6.970000,6.975000,6.750000,6.777500,6.537866,110980
2002-11-04,6.802500,6.895000,6.600000,6.772500,6.533042,25980
2002-11-05,6.157500,6.800000,6.157500,6.592500,6.359408,44660
2002-11-06,6.592500,6.592500,6.592500,6.592500,6.359408,0
2002-11-07,6.747500,6.800000,6.507500,6.582500,6.349761,71080
2002-11-08,6.750000,6.750000,6.510000,6.685000,6.448636,106380
2002-11-11,6.645000,6.645000,6.357500,6.407500,6.180947,108440
2002-11-12,6.675000,6.675000,6.350000,6.525000,6.294292,168240
2002-11-13,6.690000,6.745000,6.545000,6.675000,6.438990,150940
2002-11-14,6.250000,6.800000,6.250000,6.710000,6.472752,393820
2002-11-15,6.750000,6.900000,6.650000,6.662500,6.426931,61900
2002-11-18,6.750000,6.760000,6.645000,6.670000,6.434165,96680
2002-11-19,6.670000,6.670000,6.670000,6.670000,6.434165,0
2002-11-20,6.940000,6.995000,6.650000,6.852500,6.610213,769560
2002-11-21,6.812500,7.042500,6.812500,7.005000,6.757322,474620
2002-11-22,7.100000,7.395000,6.915000,7.007500,6.759734,378720
2002-11-25,7.100000,7.252500,7.052500,7.087500,6.836905,187340
2002-11-26,7.225000,7.225000,6.900000,6.922500,6.677739,138340
2002-11-27,7.050000,7.100000,6.965000,7.017500,6.769380,343000
2002-11-28,7.190000,7.332500,7.112500,7.282500,7.025010,453580
2002-11-29,7.420000,7.850000,7.420000,7.765000,7.490449,1031600
2002-12-02,7.850000,7.972500,7.727500,7.807500,7.531446,449240
2002-12-03,7.900000,7.922500,7.500000,7.515000,7.249290,288060
2002-12-04,7.405000,7.620000,7.355000,7.507500,7.242054,198940
2002-12-05,7.600000,7.642500,7.400000,7.487500,7.222761,96920
2002-12-06,7.500000,7.800000,7.500000,7.632500,7.362635,641420
2002-12-09,7.737500,7.770000,7.550000,7.667500,7.396398,264120
2002-12-10,7.650000,7.797500,7.650000,7.707500,7.434983,293360
2002-12-11,7.845000,8.045000,7.700000,7.745000,7.471158,168620
2002-12-12,7.800000,7.875000,7.705000,7.762500,7.488039,220220
2002-12-13,7.800000,8.250000,7.760000,8.082500,7.796723,579580
2002-12-16,8.350000,8.350000,8.065000,8.150000,7.861837,609920
2002-12-17,7.827500,8.300000,7.827500,8.060000,7.775020,324920
2002-12-18,8.100000,8.300000,8.100000,8.242500,7.951066,592760
2002-12-19,8.275000,8.450000,8.187500,8.350000,8.054766,357280
2002-12-20,8.347500,8.750000,8.275000,8.580000,8.276632,965560
2002-12-23,8.512500,8.645000,8.475000,8.520000,8.218756,210740
2002-12-24,8.610000,8.610000,8.455000,8.490000,8.189815,439300
2002-12-25,8.490000,8.490000,8.490000,8.490000,8.189815,0
2002-12-26,8.600000,8.600000,8.425000,8.482500,8.182581,315980
2002-12-27,8.500000,8.650000,8.425000,8.570000,8.266986,565440
2002-12-30,8.500000,8.600000,8.412500,8.537500,8.235638,291620
2002-12-31,8.700000,8.720000,8.500000,8.692500,8.385156,667100
2003-01-01,8.717500,8.717500,8.405000,8.477500,8.177756,144460
2003-01-02,8.502500,8.502500,8.100000,8.137500,7.849779,207480
2003-01-03,8.000000,8.307500,8.000000,8.255000,7.963126,319420
